pakistan tender rbd palm oil,pakistan hold import tender tomorrow tonnes refined bleached deodorised palm oil second half march shipments traders said
hoechst research discs japan firms,hoechst ag hfag f kerdix inc boulder colorado nakamichi corp tokyo agreed pool research development memory discs hoechst said statement research carried company hoechst start produce discs distribute worldwide brand name ozadisc hoechst spokesman said eventual joint venture likely could give details
coloroll agrees buy wallcoverings company,coloroll group plc said entered conditional agreement acquire business assets wallco inc related companies mln dlrs wallco manufactures distributes wallcoverings showed pretax profit mln dlrs turnover mln year ending june total u market estimated worth mln dlrs grown pct previous five years coloroll said combined sales profit enlarged coloroll u business would mln four mln dlrs respectively
economic spotlight austerity measures hungary,hungary embark new series austerity measures tackle budget deficit tripled last year quadrupling target deficit budget approved parliament last december billion forints zoltan boesze chief finance budget financing division told government saw high decided quite severe measures needed organizations economic management charged elaborating savings measures said asked measures taken pressure international monetary fund imf boesze fund suggested would good improve monetary results course fund would support efforts imf teams spent several weeks budapest late last year boesze said preliminary figures showed state budget deficit rose preliminary billion forints last year billion billion economy overshot target deficit billion forints poor performance state firms needed subsidies tax incentives export earn hard currency exact extent nature savings still discussion subsidies state enterprises largest budget item must definitely fall boesze said subsidies state firms including grants maintain low consumer prices exceeded plan nine billion reach billion forints billion parliament approved subsidies billion forints think quite impossible keep former situation obliged reduce subsidies boesze said central administration must hard hard successful boesze said budget could also make savings reserve provisions two billion forints central expenditure mln forints transfers local authorities believe reserves used said wage growth last year outstripped gross domestic product expanded one pct instead planned pct authorities already signalled small fall real wages boesze said firms suffer severe tax penalties award nominal rises one two pct would mean severe cut living standards retail price inflation forecast seven pct pct basic wage freeze expires april pct subsidies state enterprises pct made maintain low consumer prices boesze said pure economic policy would dictate significant cuts price subsidies social considerations made difficult think ultimately able make curtailments subsidies area well said hungary plans introduce price reform beginning time personal taxation value added tax imf supports aims hungary introduced bankrupcty law last september attempt shake surplus labour inefficient firms workers expected unemployed least temporarily labour discipline tightened firms may fire workers easily boesze said per capita employment tax paid state firms raised year encourage enterprises shed labour gave exact figures istvan nagy senior finance ministry official responsible drafting bankrupcy law told last year hoped law would cut state subsidies enterprises pct subsidies state enterprises largest single budget items social insurance billion forints approved transfers local councils billion interest payments international debt set rise billion forints six seven billion boesze said net hard currency debt leapt pct last year billion dlrs according provisional figures trade western countries plunged deficit mln dlrs billion dlr surplus two years earlier boesze said last budget deficit financed pct credits national bank mostly abroad pct issue domestic state bonds deputy prime minister frigyes berecz told hungarian economists speech month economy difficult situation crisis would turnround tangible results year however borrowing must used effectively rise present loans may prove dangerous berecz said
money market shortage forecast revised,bank england said revised forecast shortage money market around mln stg original estimate mln
alaska housing mln dlr syndicated loan,alaska housing finance corp local u government agency become first municipal entity tap syndicated loan market receiving mln dlr revolving loan said merrill lynch capital markets arranger merrill said loan proposed paper program syndicated loan unsecured carries commitment fee pct per year advances priced basis points london interbank offered rate notes need purchased banks third party investors agree buy well priced offering alaska housing finance established legislature state alaska far acquired billion dlrs mortgages originated alaska
sweden go ahead african trade sanctions,ruling social democratic party gave full power government decree unilateral trade sanctions south africa prime minister ingvar calrsson said carlsson told news conference party decided fight apartheid took priority traditional policy adopting sanctions backing u n security council government decide later form trade boycott take come force
digital audio tape players go sale japan,japanese consumers hesitated buying controversial digital audio tape player dat went sale tokyo today said dat sound make success becomes cheaper sound great wait machines hit market prices fall yen buying one said terumi fujitsuka steel firm employee aiwa sharp matsushita displayed dat players today although delivery take two weeks retailers said machine cheapest listed yen machines sony hitachi toshiba others appear early end march industry sources said dat players play back record fidelity superior even compact disc use cassette half size standard audio cassette unlike conventional analogue machines make copies infinite number times almost loss sound quality aroused fears music industry widespread tape piracy loss royalties negotiations delayed dat debut industry demanded circuitry built machines machines sold japan fitted computer chip prevent copying digital signal copies still made signal routed regular amplifier nobody tell difference one salesman said dat players kept western markets countries considering banning imposing heavy duties unless tougher circuitry added japanese hardware makers hard pressed profits era high yen growing competition eager carve profitable niche prices dat players probably fall quickly possibly around yen next year makers put products market industry analysts said said sales could reach six mln units per year philips netherlands said launch dat player world market later year
economic spotlight italian boom,strong economic revival led observers talk miracles created euphoria quarters future growth prospects many italian experts warn current wave optimism excessive think foreign interest italian miracle really exaggerated foreign observers always oscillate case italy complete pessimism unwarranted optimism says luigi spaventa one leading economists professor rome university according spaventa violent swings mood occurring last years italy one minute seen bad boy europe unable raise dollar next worker miracles basking admiration think lot exaggeration used underground economy correspondents foreign newspapers flocked italy study another story nothing like writing black cat dark room spaventa tune economists industrialists stress recent achievements particularly dramatic solid recovery fortunes industrial enterprises warns economy still vulnerable profits private sector firms fiat p fiat ing c olivetti c p booming major state industries back black years losses inflation nosedived trade balance payments deficits slashed expectations experts italy poised replace britain fifth largest economy also boosted optimism italy made clear happy feels status among major industrialised countries week angrily demanded clarification status excluded meeting finance ministers group five comprising united states japan west germany france britain italy said exclusion meeting violated agreement reached tokyo last year let italy canada attend meetings held five whenever discussions concerned managing international monetary system italy needs first tackle fundamental problems still facing economy economists industrialists say must forget still vulnerable economy warns fiat managing director cesare romiti says recent achievements indeed cause satisfaction optimism focus problems still remaining rather already solved huge state sector deficit high unemployment heavy dependence imported oil among worrying problems experts say size state spending deficit estimated billion lire targetted billion lire year means risk inflation could spiral says carlo scognamiglio head private luiss university rome inflation fell single digits first time decade september january year running pct still low enough guarantee international competiveness economists industrialists say unemployment running pct nationally last october according latest official data recent official data showed total million people seeking work october almost pct aged unemployment south running pct double industrial north organisation economic cooperation development oecd recently forecast italian gross domestic product gdp would rise rise three pct expanding pct warned growth unlikely enough check rising unemployment another problem reliance imported raw materials country imports around pct fuel needs factor actually worked sharply favour last year lower energy costs helped slash trade deficit billion lire year end billion lire economists say improvement owes little structural change italian economy reversal trend costs could serious consequences italy truly wants counted among top industrialised nations also needs tighten stockmarket operating procedures encourage firms supply quality information activities economists say italy controls insider trading country also needs shed rigid capital movements controls european community directive calls dismantled require less blinkered attitude change traditional operating procedures economists say even today wanted invest tokyo bourse doubt find expertise brokerage firm banks would allow says spaventa
money market receives mln stg assistance,bank england said provided money market mln stg assistance morning session compares downward revised estimate shortfall system today around mln stg central bank purchased bank bills outright comprising four mln stg band one pct mln stg band two pct
set begin trade talks,japan u kick trade talks tomorrow amid signs officials sides growing increasingly irritated talks held annually level review whole gamut u japan economic relations pave way american secretary state george one day way home china faced growing congressional protectionist pressure u administration pressing japan speedy action reduce still huge trade surplus u officials said appreciate frustration senior japanese government official said also frustrated official said pct rise yen last months hit japan hard forcing exporters slash spending lay workers make lost sales abroad yet shown statistics trade said said u administration ignoring progress made instead emphasizing problems remain talks congress would take five minutes list accomplishments senior u official replied talks begin tomorrow discussions economic structures countries affect bilateral trade imbalance last year amounted billion dlrs favour following two days topics range multilateral trade talks auspices general agreement tariffs trade gatt bilateral trade problems super computers structural talks intended discussions among senior officials topics include savings investment issues consumer credit housing implications government budget deficits talks come particularly delicate time japanese government facing increasing domestic pressure abandon fiscal policy stimulate sagging economy spending u officials complained japan intention boosting domestic demand imports washington wants japanese officials turn pointed finger huge u budget deficit one main culprits trade imbalance budget deficit meant u buying imports japan seems particularly peeved singled draft trade bill senate nation following adverserial trade practices condemns japan without due process one japanese official said reference spoils otherwise bill introduced democratic senator lloyd bentsen said japan also totally happy trade bill particularly proposal establish reciprocal access foreign markets one criteria retaliatory trade action u officials said nevertheless japanese officials said remain weak bargaining position especially threat trade bill overhanging leverage one official admitted result tokyo striving meet u complaints trade practices variety fields including super computers u pressing greater access japanese super computer market japanese government sent long questionnaire public institutions like universities buy sophisticated machines hopes eventually setting informal bidding procedures easily understood potential sellers officials said
india hold white sugar buying tender,india hold buying tender wednesday march two three cargoes white sugar march april shipment traders said
qantas buy four one billion dlrs,qantas airways ltd placed firm order boeing co ba four aircraft cost mln australian dlrs chairman jim leslie said first due delivery april others arriving may june september year said statement series latest model boeing family said purchase take fleet said leslie said qantas talking three engine makers offering engines boeing announce decision engine purchases later year said pratt whitney general electric co ge unit united technologies corp utx ltd said incorporates new technology extended wings high winglets enhanced electronics first flight next february series designed range kms kms current qantas said aircraft financed foreign borrowings foreign exchange earnings qantas believes pay four five years leslie said weight pounds series offers eight pct fuel saving said higher range payload means first used route britain europe via asia also used flights sydney los angeles
carlton communications optimistic,carlton communications plc started current financial year well accounts first four months showing healthy increase period last year chairman p green told annual meeting looked forward optimism issue mln shares adr form successfully completed added carlton intended increase presence u represented pct world television market conditions worldwide television industry continued look buoyant chairman noted
ec opens enquiry soviet mercury,european community commission said opened enquiry allegations soviet union dumping mercury european market prices commission said decision follows complaint ec metals producers sales soviet mercury harming business threatening jobs european industry according complaint soviet mercury sales ec risen zero recent years tonnes august october last year threaten capture pct ec market continue pace industry said mercury sold pct prices charged ec producers forcing cut prices levels longer covered costs imports caused producers heavy financial losses said commission said industry would probably unable hold prices current levels increase would result loss sales jobs procedure opened commission allow interested parties state cases authority
manila said offer debt bonds banks,philippines offer commercial bank creditors innovative pricing plan make debt payments certificates indebtedness instead cash authoritative business day newspaper said finance secretary jaime ongpin told reporters saturday alternative proposal designed avoid impasse debt rescheduling talks reopen new york tuesday give details said useful alternative end permit banks say achieved pricing target likewise permit philippines say exactly thing quoting negotiation documents presented advisory committee business day said debt certificates carry maturities five six years said certificates classified bonds promissory notes interest priced considerable discount redemption price said debt bonds entitle holder banks guaranteed return interest principal since payment kind made bond matures said bank sell bonds secondary bond market either dlrs pesos depending requirement peso proceeds invested selected industries debt equity program ongpin said manila sticking demand spread percentage points london interbank offered rates libor restructuring billion dlrs debt repayments proposal give banks choice alternative ongpin said representatives gone washington international monetary fund world bank fed federal reserve board u treasury brief advance alternative generally positively received believe going problem accounting side ongpin said run alternative proposal accounting firms neither government regulators indicated problem
argentine debt negotiator confident accord,chief debt negotiator said confident prompt accord international creditor banks rescheduling foreign debt quite optimistic carrying serious quick negotiation treasury secretary mario brodersohn said return talks new york leading u world financial officials argentina currently negotiating terms steering committee creditor banks allow meet four pct economic growth targets also asked reduction interest rates fresh credit brodersohn said growth targets negotiable argentina want follow brazil suspending payments foreign debt said argentina seeking billion dlrs credit meet targets adding attitude improved following decision united states group industrial nations thursday granted argentina mln dlr bridge loan brodersohn held talks new york u treasury secretary james baker federal reserve chief paul volcker international monetary fund imf head michel camdessus
gulf arab deputy oil ministers meet bahrain,deputy oil ministers six gulf arab states meet bahrain today discuss coordination crude oil marketing official emirates news agency wam reported wam said officials would discussing implementation last agreement doha gulf cooperation council gcc oil ministers help market crude oil four gcc states saudi arabia united arab emirates uae kuwait qatar members organiaation petroleum exporting countries opec face stiff buyer resistance official opec prices
manila officials split debt strategy,rift occured among philippine officials debt talks opening tomorrow new york economic planning secretary solita monsod accusing chief negotiator softening stand gain quick agreement monsod told finance secretary jaime ongpin decided insist creditor banks pledging fund half projected financing gap seven billion dlrs ongpin wants finish negotiations fast possible saying monsod said monsod said pricing agreement rescheduling billion dlrs total foreign debt billion dlrs would ignore looming billion dlr net resource transfer period manila seeking spread percentage points london interbank offered rates libor monsod said right saying banks share financing burden ongpin said last month consultative group multilateral bilateral aid donors endorsed growth facility bridge funding gap said government consultative group would meet annually gauge financing needs year aid donors commercial bank creditors would asked finance gap shared basis told reporters saturday would unwise try pin banks proposed growth facility ongpin acknowledged dispute tactics secretary monsod get along famously said talks listen necessarily agree monsod said firm commitment banks bridging financing gap would aided program development plan said private sector investment continued held back fear balance payments crisis rising interest rates country would fail achieve gross national product gnp growth target average pct next six years get seven billion dlrs plan program said adding stand good economy stand going make much difficult economy attain growth targets monsod said considering philippine negotiating team going press absolutely reason able come back new york day said monsod chief economic planner stressed policy growth debt said banks refused lend new money philippines copy action last week freezing debt repayments banks cooperate lending back money sending abroad course option monsod said send abroad brazil
oecd says japan resolved stimulate demand,japan appears resolved encourage domestic demand goods instead relying exports support economy paye director general organization economic cooperation development oecd told news conference paye japan exchanging views problems confronting world economy role oecd met prime minister yasuhiro nakasone foreign minister tadashi kuranari bank japan governor satoshi sumita japanese officials
saudi arabia reiterates commitment opec accord,saudi arabian oil minister hisham nazer reiterated commitment last opec accord boost world oil prices stabilize market official saudi press agency spa said asked agency recent fall free market oil prices nazer said saudi arabia fully adhering accord never sell oil prices pronounced prices circumstance saudi arabia main architect december pact opec agreed cut total oil output ceiling pct return fixed prices around dollars barrel
kuwait minister says emergency opec talks set,oil minister said newspaper interview plans emergency opec meeting recent weakness world oil prices sheikh ali quoted local daily saying none opec members asked meeting also denied kuwait pumping opec quota barrels crude daily bpd crude oil prices fell sharply last week international oil traders analysts estimated opec pumping one million bpd limits
taiwan plans new tariff cuts,taiwan plans another round deep tariff cuts year help narrow trade surplus u senior economic planner said wang council economic planning development told taiwan would reduce import tariffs products sometime second half year cuts pct items made last year wang said cuts would go much deeper speed liberalisation cut import tariffs faster substantially said united states main trading partner said import tariffs still ranging high almost pct unacceptable criticised cuts selective trade surplus united states hit billion dlrs last year surplus boosted foreign exchange reserves billion dlrs wang said made taiwan target u protectionism wang said trade surplus reserves weakened position talks washington export quotas particularly shoes textiles machine tools among main special taiwanese trade delegation leaves washington tomorrow try renegotiate agreement signed last year limiting exports taiwan textiles accord textile export growth limited pct year taipei said losing markets south korea hong kong given generous terms
launch investment certificates,french chemicals group rhon pa said increase capital billion franc issue preferential investment certificates march company chairman fourtou said mln francs issue placed u details issue announced finance minister edouard balladur march group due privatised unspecified date said january planning capital increase pursue development strategy make acquisitions shares suspended trading paris bourse last thursday ahead capital increase capital currently stands billion francs fourtou speaking news conference give details acquisitions company planned said acquisitions would complement industrial investment program around five billion francs research spending billion francs spent billion francs acquisitions last year chemistry move face opportunities must seized fourtou said
hutchison sees higher satisfactory profits,hutchison whampoa ltd hwhh hk expects satisfactory profits pay higher dividend year chairman li said make specific projections earnings year said firm pay dividend less cents per share proposed stock split bonus issue paid total dividends dlrs per share last year equal cents per share adjusting bonus share split hutchison operations ranging trading property container terminals earlier reported profits billion dlrs billion dlrs total excluded extraordinary gains mln dlrs partly sale stake south china morning post leading english language newspaper compared mln dlrs previous year said expects another mln dlr gain sale remaining shares li said hong property market remains strong economy performing better forecast largely growth gross domestic product grew nearly nine pct last year initial government projection pct said hong large trade deficit u may result protectionist measures adversely affect british colony said major operations showed improved results hutchison said earlier sell entire pct interest hongkong electric holdings ltd hkeh hk cavendish international holdings ltd hongkong electric reorganisation announced separately hongkong electric spin related activities cavendish listed local stock exchange hongkong electric shareholders receive one share cavendish every hongkong electric share cavendish buy mln hongkong electric shares hutchison issuing mln new shares sale hongkong electric shares give hutchison pct stake cavendish li said decision cavendish relieve hongkong electric public criticism power company making risky investments denied pressure government said cavendish seven billion dlrs assets almost debt free mln dlrs liabilites major assets hong kong hilton hotel property development interests husky oil ltd hyo canada pearson plc pson l britain
balladur expects improved february inflation data,french inflation rate expected show substantial improvement february high pct monthly rate finance minister edouard balladur said told french television interviewer half high january rise took year year inflation month three pct due higher oil prices taking account inflation index forecast price rises year two half pct said balladur said upward revision inflation target government initially set two pct year affect wage expectations year reason envisage change wage policy said referring aim holding public sector wage increases three pct year price inflation last year fell pct pct
february purchasing manager index falls,u economy continued expand february slower pace january saw spurt activity national association purchasing management napm said report composite survey index declined pct february pct january napm said seventh consecutive month leading indicator pct reading pct generally indicates economy expanding phase one pct implies declining economy report based questions asked purchasing managers u industrial companies also found growth rate new orders production slowed february however production remained vigorous three times many members reported better rather worse vendor deliveries improved slightly last month members reported steel supplies tight u steel x gradually resumed production equal number members reported inventories higher lower napm said happened since august sixth month purchasers reported paying higher rather lower prices time ratio nine one robert bretz chairman business survey committee director materials management pitney bowes inc pbi said economy continued expand february subdued rate january slowing new orders significant enough dampen prospects respectable first quarter composite index seasonally adjusted figure based five components napm business survey new orders production vendor deliveries inventories employment
funaro says brazil needs faster finance,brazil would suspended payments debt owed foreign banks received faster financing official lending agencies finance minister dilson funaro said said would seek money international monetary fund brazil paid mln dlrs last year said problems could solved imf intervention question official lending agencies finance little bit quickly easily funaro told reporters brazilian embassy asked brazil would continued making payments monthly interest foreign commercial bank lenders official lending agencies provided funds replied yes country receive financing agencies asked long payment suspension would last funaro said depends kind financing going receive side brazil foreign debt totaling billion dlrs stunned banking community last week suspending payments billion dlrs owed private banks funaro said brazil paid billion dollars world bank lending agencies commercial banks past four years got billion dlrs loans said net transfer hurting continued growth capacity import goods something wrong system mechanism found finance country like brazil funaro said specify steps mind said would like see automatic official lending needed brazil would dip dwindling reserves reported four billion dlrs funaro said brazil trade surplus estimated surplus would least eight billion dlrs said without increased faster lending official institutions nation could rely export earnings finance development imports also service debt must find equilibrium foreign adjustment internal adjustment funaro said complained official lending agencies imposed tight control credit past four years leaving commercial bank refinancing credit available funaro said u officials understand position like later left washington tour europe debt discussions officials britain west germany france switzerland italy central cank president francisco gros said sent telex creditor banks friday clarify confusion request banks expedite procedures renewal interbank credit trade credit lines
american motors breaks talks plant,american motors corp said broke talks aimed extending life u car assembly plant union rejected final proposal wage concessions negotiations continued past midnight friday deadline ended saturday united auto workers negotiators voted reject unspecified concessions amc spokesman said telephone milwaukee site talks without new agreement containing lower labor costs amc said would phase vehicle production complex kenosha wisconsin
scientific micro systems acuires supermac,scientific micro systems inc said acquired supermac technology rapidly growing supplier enhancement products disc drive subsystems apple personal computer market scientific micro said acquired common stock supermac exchange mln shares common stock stock closed dlrs bid friday supermac privately held firm based mountain view california scientific micro reported net profit dlrs revenue mln dlrs fiscal expects revenue approximately double
american express viewing shearson options,american express co rumored considering spinoff part shearson lehman brothers inc said studying range options brokerage unit could improve access capital help meet broadening international competition joint statement american express shearson said actions consideration integral part american worldwide financial services strategy two companies internal external discussions matters american express said decision reached strategic options shearson could ultimately decide follow growth plans already place last week rumors circulated wall street financial services giant considering spinoff part shearson speculation may considering selling stake japanese firm analysts said speculation also focused american express selling pct profitable brokerage firm public speculation american express also considered total spinoff shearson plan considered highly unlikely analysts said american express said statement sunday comment rumors speculation spokesman would go beyond statement company also remained silent last thursday friday rumors drove american express stock total dlrs two days bring friday close said issued statement sunday similar statement circulated employees analysts divided whether makes sense american express give stake brokerage improved earnings pct last year analysts said american express may consider spinning part shearson concerned stock price fully reflect value brokerage firm shearson contributed mln dlrs american billion dlr net american ambitious plans international growth may also enhanced added cash spinning part shearson would bring analysts speculated shearson would market value billion dlrs however need added capital puzzling american express position raise capital need said larry eckenfelder securities analysts said rumors fed reorganization shearson management wednesday chief operating officer jeffrey lane got added previously vacant post president reorganization also created four new positions chairmen operating divisions move analysts speculated would allow shearson stand alone company analysts contacted sunday said statement little clarify last market speculation confirm however financial services firm unsuccessfully attempted expand shearson major acquisition last year looking beyond walls growth positioning global market competition late last year takeover offer e f hutton group inc rejected hutton analysts said speculation shearson also rebuffed approached another major wall street brokerage
spanish farmers call truce,spanish farmers demanding better deal european community blocked roads staged protest rallies weekend leaders announced truce negotiate government spain joined community start last year farmers say suffered competition ec imports without sufficient compensation leaders three organisations announced press conference madrid yesterday suspending protests allow time negotiations government grievances
swiss net gain government finances,switzerland recorded last year first overall surplus government finances since ending net gain worth mln swiss francs finance ministry said surplus including cash transactions investments contrasted shortfall billion francs mln franc deficit proposed budget categories revenues higher forecast expenditures mln francs forecast finance ministry said expenditures totalled billion francs billion billion proposed original budget tax receipts billion well figure billion forecast billion left surplus cash transactions totalling billion francs forecast mln deficit mln income wealth taxes ended mln francs forecast mln came higher expected receipts stamp duty financial market transactions taxes comsumption brought mln francs planned taxes mln francs ministry said ministry said improvement overall account reflected years efforts government parliament introduce saving acceptance people necessary tax increases economic factors including low rate inflation weak dollar falling interest rates low oil prices also important factors spokesman ministry said government used improved cash position retire one billion francs government debt accounted difference billion surplus cash transactions mln franc overall surplus
two failures raise toll,federal home loan bank board fhlbb announced savings loan association failures kansas colorado raising u total fhlbb said closed first federal savings loan association beloit kansas transferred desposits assets home savings association said first federal mln dlrs assets closed insolvent fhlbb said due insolvency put key l englewood colo receivorship replaced new key savings loan association new management
ropak pct buckhorn,ropak corp said received accepted common shares series convertible preferred shares buckhorn inc four dlrs dlrs respectively response tender offer expired friday owns pct buckhorn voting power company owned common preferred shares starting hostile tender ropak said borrowing funds needed buy buckhorn shares bank lender need use funds another bank committed provide margin loan ropak said waived minimum acceptance requirements buy shares intends evaluate number possible ways completing acquisition buckhorn said hopes board reevaluate position enter meaningful negotiations
apple computer upgrades macintosh line,apple computer inc today announce addition two new machines profitable macintosh line personal computers aimed business market macintosh first introduced january upgraded several times since new machines macintosh se macintosh ii faster versatile considerably expensive earlier models mac se se stands system expansion apple says operate pct faster current mac plus goes sale today carries suggested retail price ranging dlrs depending features mac ii designed run four times faster mac plus ready shipping may priced dlrs mac plus went market one year ago sells dlrs new computers unveiled appleworld conference los angeles company officials expressed high hopes computers press briefing friday especially mac ii designed give apple entree expanding market science engineering workstations john sculley apple chairman chief executive officer declined estimate anticipated sales said mac se contribute significantly bottom line year said would appeal mainstream pc users believe mac se product choice people said sense real power product revenue bruce lupatkin senior technology analyst hambrecht quist san francisco said seen new computers expected new products well apple recognized need convergence computer functions one general workstation told graphics interface mac products significantly better anything ibm date international business machines expected announce updated personal computers spring mac ii uses new motorola microprocessor open architecture allows addition numerous peripheral devices hard disk one megabyte memory expandable eight megabytes equipped monochrome color monitor demonstration speed power company executives said thought mac ii would push development software apple computers new directions could include sophisticated video editing electronic mail systems sound reproduction suitable studio use mac ii upgraded monitor displays colors shades gray mac se built around microprocessor shipped one megabyte ram expandable four megabytes monochrome screen new computers two optional keyboards new feature apple line products
philadelphia port closed tanker crash,port philadelphia closed cypriot oil tanker seapride ii ran aground hitting tower supporting power lines across river coast guard spokesman said said oil spill ship lodged rocks opposite hope creek nuclear power plant new jersey said port would closed today hoped refloat ship high tide delivering oil refinery paulsboro new jersey ship apparently lost steering hit power transmission line carrying power nuclear plant state delaware
penril seeks sell two units,penril corp said seeking sell triplett electrical instrument corp subsidiary bluffton ohio alltest division hoffman estates ill part plan concentrate three profitable division reduce debt load company also said evaluating plan satisfy obligations pct subordinated notes gave details interest notes due today penril said director clifford l alexander jr resigned board gave reason penril said shareholders annual meeting approved limitation liability
royalty revenues may escrowed,e royalty trust said louisiana land exploration co llx working interest owner oil natural gas properties entitled start placing part revenues would otherwise accrue trust e said louisiana land yet escrowed amounts monitor siutuation determine necessity trust said working interest owner begin escrow funds effect royalties paid trust would significant royalties properties source income trust said independent petroleum preliminary annual estimates future net revenues discounted present value future net revenues proved oil natural gas reserves attributable properties trust interest pct pct respectively estimated due drop oil natural gas prices said however oil natural gas reserves actually increased physical amount cost estimates reflect prices costs september trust said using september figures engineers determined estimated future net revenues trust total proved reserves mln dlrs usingprices received january however said estimate would mln dlrs e noted weakening prices since january trust said significant portion drop estimated future revenues cale jay field alabama florida fall seven mln dlrs mln dlrs prices recieved jay september near production costs expenses nitrogen injection
burdett faces damage claim,dale burdett inc said faces damages claims totalling dlrs former owners burdett publications inc company said february predecessor nolex development inc acquired burdett publications inc exchange mln common shares burdett publications shares transaction qualified california department corporations result said former burdett publications owners claim damages dale burdett successor nolex one yuear starting january damages measured difference values shares exchanged plus interest february
purolator buyout hutton,new overnight messenger purolator courier corp said agreed acquired mln dlrs company formed e f hutton lbo inc certain managers u courier business analysts said purolator sale time purolator announced earlier mulling takeover bid analysts wrongly predicted offer another courier company hutton lbo wholly owned subsidiary e f hutton group inc majority owner company hutton said acquiring company pc acquisition inc paying dlrs cash per share pct stock tender offer begin thursday rest shares purchased securities warrants buy stock subsidiary pc acquisition containing u courier operations shares purolator tendered shareholders would receive share dlrs cash six dlrs debentures warrant buy shares subsidiary pc acquisition containing u courier operations hutton said merger shareholders would get mln dlrs aggregate amount guaranteed debentures due pc acquisition warrants buy pct common stock pc courier subsidiary hutton said company valued warrants two three dlrs per share stock price closed dlrs friday analysts estimated company worth mid least one said would worth dlrs follows sales two purolator units agreed recently sell canadian courier unit onex capital mln dlrs previously sold auto filters business purolator retains stant division makes closure caps radiators gas tanks hutton spokesman said firm reviewing options stant courier business lagging u rivals high price paid past several years add air delivery ground fleet e f hutton provide mln dlrs funds complete transaction bridge financing replaced later debt likely form bank loans hutton said hutton lbo committed keeping courier business president warren idsal said purolator lost mln dlrs last two years largely due u courier operations believe management turning around belive serious competitor future said idsal william taggart chief executive officer u courier division chief executive officer new company tender offer conditioned minimum two thirds common stock tendered withdrawn expiration offer well certain conditions offer begin thursday subject clearances staff interstate commerce commission expire business days commencement unless extended
ncr signs license agreement,willemijn holding bv rotterdam said licensed ncr corp produce sell products services using token ring technology
pakistan cotton output reaches mln bales,pakistan cotton production current crop season sept march reached mln bales pounds last season shafi niaz chairman agricultural prices commission said official sources said pakistan likely use mln bales cotton current financial year ending june mln mln said consumption would increase due rise demand cotton yarn domestic markets abroad pakistan produced mln kilos yarn fiscal year exported mln cotton export corporation likely export mln bales cotton current fiscal year compared mln last year cotton traders said traders said would mln bales cotton carryover fiscal year compared mln bales last year
imperial chemical forms new unit,imperial chemical industries plc said forming new u pharmaceuticals unit called ici pharma combined sales existing stuart pharmaceuticals unit new ici pharma projected billion dlrs company said stuart sales mln dlrs imperial said plans introduce several new drugs including diprivan anaesthetic zestril heart drug next three years ici pharma stuart operate separate units ici pharmaceuticals group said stuart pharmaceuticals ici pharma sales approximately mln dlrs mln dlrs new ici pharma mln dlrs stuart officials said combined sales force sales people split equally two units slightly larger existing sales force stuart regulatory approval annesthetic diprivan expected late zestril hypertension heart drug approved mid late company officials said approval oth new drugs including statil treatment diabetic complications expected officials said
financial santa barbara make purchase,financial corp santa barbara said signed definitive agreement purchase stanwell financial lending operations unit mortgage banking company stanwell mortgage undisclosed terms
alcan close west german aluminium smelter,alcan aluminiumwerke gmbh subsidiary alcan aluminium ltd al n canada said plans close aluminium smelter ludwigshafen end june spokesman said alcan closing smelter annual capacity tonnes employees high electricity costs low world market price aluminium alkan said earlier year would close half capacity decided shut completely talks potential cooperation partners failed spokesman said declined name companies involved talks
bbc ag brown boveri und cie year,parent company net profit mln swiss francs vs mln orders received billion francs vs billion sales billion francs vs billion group sales billion francs vs billion group orders billion francs vs billion reute
marriott sell hotel,four seasons hotels said vms realty partners chicago agreed purchase santa barbara biltmore hotel marriott corp undisclosed amount said venture rename hotel four seasons biltmore santa barbara invest mln dlrs improvements property
